"Kossuth County, Iowa","4.30 (3.58, 4.96)","21.58 (18.90, 25.09)","20.13 (18.35, 22.02)"
"Lee County, Iowa","3.96 (3.28, 4.60)","25.90 (22.79, 30.29)","28.77 (26.33, 31.03)"
"Linn County, Iowa","4.32 (3.64, 4.89)","20.61 (18.70, 23.90)","20.96 (19.71, 22.36)"
"Louisa County, Iowa","4.33 (3.56, 5.11)","23.61 (20.18, 28.09)","25.46 (23.05, 28.24)"
"Lucas County, Iowa","4.90 (4.00, 5.79)","25.23 (21.68, 30.35)","26.57 (23.98, 29.30)"
"Lyon County, Iowa","4.31 (3.48, 5.04)","25.59 (21.89, 30.45)","22.88 (20.67, 25.20)"
"Madison County, Iowa","4.95 (3.98, 5.82)","26.70 (22.85, 31.45)","23.70 (21.26, 26.06)"
"Mahaska County, Iowa","4.10 (3.39, 4.76)","24.23 (21.11, 28.51)","23.65 (21.51, 25.94)"
"Marion County, Iowa","4.60 (3.78, 5.36)","27.76 (24.19, 32.45)","25.32 (23.15, 27.45)"
"Marshall County, Iowa","4.60 (3.81, 5.38)","25.70 (22.58, 30.31)","26.08 (23.89, 28.27)"
"Mills County, Iowa","4.79 (3.86, 5.67)","28.82 (24.36, 34.57)","25.94 (23.30, 28.71)"
"Mitchell County, Iowa","3.76 (3.04, 4.52)","22.11 (18.83, 26.31)","19.83 (17.81, 22.09)"
"Monona County, Iowa","4.31 (3.54, 5.12)","24.46 (21.10, 29.10)","26.99 (24.25, 29.64)"
"Monroe County, Iowa","4.73 (3.83, 5.60)","24.04 (20.38, 28.62)","27.81 (25.10, 30.74)"
"Montgomery County, Iowa","4.20 (3.46, 4.92)","22.14 (18.96, 26.45)","24.19 (21.80, 26.72)"
"Muscatine County, Iowa","4.72 (3.89, 5.58)","26.17 (22.96, 30.94)","24.05 (22.14, 26.03)"
"O'Brien County, Iowa","5.09 (4.21, 6.04)","27.33 (23.57, 32.49)","24.18 (21.91, 26.54)"
"Osceola County, Iowa","4.94 (3.97, 5.87)","25.58 (21.67, 30.57)","22.27 (19.98, 24.73)"
"Page County, Iowa","4.65 (3.86, 5.46)","25.31 (22.02, 29.32)","25.76 (23.33, 28.30)"
"Palo Alto County, Iowa","4.56 (3.71, 5.34)","24.95 (21.32, 30.20)","25.68 (22.86, 28.50)"
"Plymouth County, Iowa","4.59 (3.72, 5.44)","23.81 (20.61, 28.11)","22.88 (20.77, 25.15)"
"Pocahontas County, Iowa","4.34 (3.59, 5.13)","22.56 (19.20, 26.68)","25.35 (22.81, 27.97)"
"Polk County, Iowa","4.65 (3.92, 5.19)","25.13 (23.04, 29.38)","21.95 (20.73, 23.19)"
"Pottawattamie County, Iowa","4.21 (3.60, 4.80)","25.68 (22.97, 30.09)","26.16 (24.22, 28.05)"
"Poweshiek County, Iowa","4.24 (3.49, 4.94)","24.31 (21.01, 28.34)","25.37 (23.13, 27.83)"
"Ringgold County, Iowa","4.59 (3.74, 5.44)","23.33 (19.71, 28.24)","24.72 (22.08, 27.65)"
"Sac County, Iowa","4.36 (3.58, 5.15)","23.59 (20.18, 28.13)","26.77 (24.10, 29.17)"
"Scott County, Iowa","5.05 (4.17, 5.77)","24.59 (22.14, 28.58)","21.60 (20.09, 23.14)"
"Shelby County, Iowa","4.07 (3.30, 4.84)","19.90 (17.02, 23.62)","23.46 (21.24, 25.88)"
"Sioux County, Iowa","4.47 (3.63, 5.29)","21.13 (18.24, 24.78)","19.86 (18.16, 21.73)"
"Story County, Iowa","4.12 (3.42, 4.84)","21.34 (18.78, 25.07)","18.17 (16.63, 19.80)"
"Tama County, Iowa","4.42 (3.65, 5.14)","25.65 (22.19, 30.05)","27.16 (24.69, 29.74)"
"Taylor County, Iowa","4.50 (3.66, 5.31)","23.78 (20.19, 28.21)","25.20 (22.45, 28.13)"
"Union County, Iowa","4.80 (4.00, 5.55)","25.12 (21.48, 29.42)","25.21 (22.94, 27.51)"
"Van Buren County, Iowa","4.98 (4.09, 5.94)","27.96 (23.89, 33.40)","26.70 (24.10, 29.25)"
"Wapello County, Iowa","4.91 (4.04, 5.67)","26.36 (23.40, 30.39)","27.17 (25.13, 29.41)"
"Warren County, Iowa","5.04 (4.13, 5.93)","25.50 (22.25, 30.21)","21.68 (19.77, 23.64)"
"Washington County, Iowa","4.06 (3.34, 4.77)","21.65 (18.71, 25.69)","22.19 (20.06, 24.35)"
"Wayne County, Iowa","4.58 (3.70, 5.42)","23.87 (20.19, 28.66)","25.95 (23.32, 28.62)"
"Webster County, Iowa","4.78 (3.93, 5.48)","25.88 (22.73, 31.38)","22.01 (20.30, 23.82)"
"Winnebago County, Iowa","4.39 (3.61, 5.23)","23.05 (19.77, 27.52)","21.33 (19.17, 23.56)"
"Winneshiek County, Iowa","3.62 (2.96, 4.30)","20.62 (17.96, 24.18)","21.29 (19.31, 23.31)"
"Woodbury County, Iowa","4.46 (3.65, 5.14)","24.96 (22.37, 29.13)","23.49 (21.78, 25.15)"
"Worth County, Iowa","4.10 (3.33, 4.90)","22.67 (19.46, 26.77)","23.11 (20.68, 25.71)"
"Wright County, Iowa","4.34 (3.57, 5.10)","23.36 (20.14, 27.33)","21.98 (19.90, 24.08)"
"Allen County, Kansas","3.64 (2.93, 4.30)","31.49 (27.20, 37.33)","31.03 (28.07, 34.25)"
"Anderson County, Kansas","3.35 (2.70, 4.03)","27.55 (23.34, 33.02)","28.20 (25.31, 31.40)"
"Atchison County, Kansas","4.52 (3.71, 5.33)","30.47 (26.19, 35.89)","28.21 (25.62, 30.91)"
"Barber County, Kansas","3.87 (3.16, 4.59)","28.08 (23.37, 34.06)","25.28 (22.51, 28.16)"
"Barton County, Kansas","3.33 (2.72, 4.00)","26.32 (22.92, 31.06)","24.02 (21.98, 26.13)"
"Bourbon County, Kansas","3.84 (3.11, 4.57)","28.30 (24.21, 33.45)","27.75 (25.19, 30.58)"
"Brown County, Kansas","4.32 (3.47, 5.25)","28.55 (24.16, 33.87)","25.80 (23.33, 28.51)"
"Butler County, Kansas","3.39 (2.84, 3.94)","23.83 (21.04, 27.96)","20.81 (19.13, 22.59)"
"Chase County, Kansas","3.90 (3.01, 4.78)","26.51 (21.55, 32.80)","26.39 (22.95, 30.01)"
"Chautauqua County, Kansas","3.58 (2.85, 4.35)","26.81 (21.86, 32.57)","23.22 (20.36, 26.28)"
"Cherokee County, Kansas","3.74 (3.04, 4.41)","30.00 (26.29, 35.53)","31.52 (28.50, 34.83)"
"Cheyenne County, Kansas","3.46 (2.71, 4.29)","24.43 (20.07, 29.82)","24.16 (21.15, 27.49)"
"Clark County, Kansas","3.42 (2.68, 4.26)","26.45 (21.56, 33.29)","23.87 (20.75, 27.53)"
"Clay County, Kansas","3.68 (3.02, 4.31)","22.35 (18.89, 27.03)","24.02 (21.36, 26.80)"
"Cloud County, Kansas","3.99 (3.25, 4.77)","24.42 (20.67, 29.69)","25.15 (22.40, 27.88)"
"Coffey County, Kansas","3.47 (2.80, 4.14)","25.59 (21.56, 30.61)","25.26 (22.35, 28.23)"
"Comanche County, Kansas","3.95 (3.11, 4.82)","29.80 (23.88, 37.50)","29.46 (25.64, 33.89)"
"Cowley County, Kansas","3.71 (3.08, 4.31)","30.96 (27.24, 36.39)","25.67 (23.57, 28.00)"
"Crawford County, Kansas","3.59 (2.97, 4.14)","28.39 (25.22, 33.90)","29.09 (26.72, 31.37)"
"Decatur County, Kansas","3.47 (2.75, 4.19)","22.44 (18.25, 27.55)","26.87 (23.65, 30.58)"
"Dickinson County, Kansas","3.82 (3.11, 4.51)","23.16 (20.06, 27.12)","24.73 (22.56, 27.18)"
"Doniphan County, Kansas","4.20 (3.36, 5.08)","24.85 (21.05, 29.73)","24.23 (21.67, 26.86)"
"Douglas County, Kansas","3.76 (3.13, 4.35)","25.00 (22.17, 29.17)","19.18 (17.67, 20.82)"
"Edwards County, Kansas","3.44 (2.74, 4.21)","27.33 (22.25, 33.36)","24.88 (21.91, 28.15)"
"Elk County, Kansas","3.77 (3.02, 4.48)","28.54 (23.65, 34.85)","27.33 (24.03, 30.86)"
"Ellis County, Kansas","3.30 (2.70, 3.88)","22.50 (19.44, 26.93)","21.92 (19.81, 24.15)"
"Ellsworth County, Kansas","3.53 (2.85, 4.21)","24.24 (20.22, 29.28)","23.57 (20.99, 26.30)"
"Finney County, Kansas","3.47 (2.82, 4.14)","23.43 (20.25, 27.94)","21.73 (19.76, 23.94)"
"Ford County, Kansas","3.54 (2.88, 4.20)","27.06 (23.39, 31.76)","22.58 (20.54, 24.78)"
"Franklin County, Kansas","3.62 (2.99, 4.24)","28.44 (24.73, 33.39)","22.74 (20.58, 24.81)"
"Geary County, Kansas","4.45 (3.62, 5.32)","28.95 (25.09, 34.47)","26.88 (24.40, 29.56)"
"Gove County, Kansas","3.23 (2.50, 3.96)","21.62 (17.36, 26.51)","22.04 (19.10, 24.98)"
"Graham County, Kansas","3.61 (2.85, 4.45)","23.10 (18.94, 28.23)","23.16 (20.24, 26.28)"
"Grant County, Kansas","3.67 (2.91, 4.43)","24.41 (20.02, 29.68)","24.05 (21.30, 27.02)"
"Gray County, Kansas","3.56 (2.77, 4.42)","27.36 (22.51, 32.90)","22.91 (20.16, 26.02)"
"Greeley County, Kansas","3.78 (2.92, 4.86)","27.06 (21.12, 34.17)","26.99 (22.96, 31.29)"
"Greenwood County, Kansas","3.74 (3.05, 4.46)","27.86 (23.73, 33.34)","26.22 (23.55, 29.05)"
"Hamilton County, Kansas","3.82 (2.99, 4.72)","27.93 (22.51, 34.89)","25.45 (21.80, 29.19)"
"Harper County, Kansas","3.74 (2.92, 4.55)","25.40 (20.91, 31.46)","25.31 (22.48, 28.35)"
"Harvey County, Kansas","3.81 (3.09, 4.55)","24.62 (21.38, 29.18)","19.72 (17.97, 21.54)"
"Haskell County, Kansas","3.00 (2.37, 3.68)","21.44 (17.57, 26.52)","19.62 (17.06, 22.11)"
"Hodgeman County, Kansas","3.27 (2.56, 4.02)","25.66 (20.93, 31.18)","22.59 (19.61, 25.95)"
"Jackson County, Kansas","4.54 (3.69, 5.43)","27.12 (23.13, 31.91)","23.32 (21.14, 25.66)"
"Jefferson County, Kansas","3.79 (3.05, 4.52)","22.10 (18.93, 26.29)","25.08 (22.40, 27.69)"
"Jewell County, Kansas","3.80 (3.08, 4.54)","21.81 (18.27, 26.59)","22.78 (19.95, 25.50)"
"Johnson County, Kansas","3.03 (2.50, 3.39)","22.44 (20.67, 25.69)","16.51 (15.63, 17.45)"
"Kearny County, Kansas","3.55 (2.81, 4.37)","25.06 (20.65, 30.62)","24.57 (21.36, 28.03)"
"Kingman County, Kansas","3.34 (2.69, 4.04)","23.56 (19.85, 28.31)","22.14 (19.76, 24.78)"
"Kiowa County, Kansas","3.25 (2.56, 3.98)","24.14 (19.82, 29.88)","23.97 (20.54, 27.72)"
"Labette County, Kansas","4.09 (3.35, 4.79)","32.42 (28.08, 38.16)","32.21 (29.50, 35.03)"
"Lane County, Kansas","3.82 (2.92, 4.73)","25.51 (20.20, 31.62)","24.59 (20.89, 28.45)"
"Leavenworth County, Kansas","3.50 (2.90, 4.10)","27.00 (24.08, 31.36)","24.55 (22.75, 26.57)"
"Lincoln County, Kansas","3.29 (2.64, 4.00)","21.25 (17.53, 26.10)","22.31 (19.58, 25.19)"
"Linn County, Kansas","3.63 (2.96, 4.37)","27.21 (23.16, 32.26)","25.62 (22.97, 28.48)"
"Logan County, Kansas","3.89 (3.05, 4.78)","26.67 (21.59, 32.84)","26.30 (22.90, 29.74)"
"Lyon County, Kansas","3.47 (2.83, 4.11)","23.98 (20.65, 28.45)","24.45 (22.18, 26.90)"
"Marion County, Kansas","3.84 (3.17, 4.50)","24.45 (20.73, 29.40)","21.97 (19.75, 24.23)"
"Marshall County, Kansas","4.11 (3.35, 4.91)","22.21 (19.12, 26.43)","23.25 (20.93, 25.54)"
"McPherson County, Kansas","3.88 (3.24, 4.53)","26.99 (23.63, 31.86)","21.17 (19.21, 23.15)"
"Meade County, Kansas","3.65 (2.85, 4.46)","29.21 (24.19, 35.52)","23.25 (20.59, 26.47)"
"Miami County, Kansas","3.19 (2.65, 3.75)","24.76 (21.43, 29.48)","20.96 (19.07, 23.02)"
"Mitchell County, Kansas","3.92 (3.10, 4.79)","24.51 (20.55, 29.54)","22.08 (19.58, 24.61)"
"Montgomery County, Kansas","4.12 (3.44, 4.80)","31.31 (27.67, 37.40)","29.96 (27.41, 32.58)"
"Morris County, Kansas","3.58 (2.90, 4.30)","22.10 (18.47, 26.34)","23.53 (20.84, 26.23)"
"Morton County, Kansas","3.50 (2.67, 4.30)","28.42 (22.83, 34.77)","24.40 (21.19, 27.91)"
"Nemaha County, Kansas","3.73 (2.95, 4.43)","21.39 (18.18, 25.58)","22.62 (20.28, 25.01)"
"Neosho County, Kansas","3.44 (2.79, 4.08)","25.93 (22.10, 30.89)","28.06 (25.37, 30.76)"
"Ness County, Kansas","3.50 (2.77, 4.19)","24.33 (20.47, 29.42)","24.73 (21.77, 27.84)"
"Norton County, Kansas","4.00 (3.21, 4.80)","25.59 (21.22, 30.73)","25.32 (22.56, 28.25)"
"Osage County, Kansas","3.54 (2.87, 4.20)","26.20 (22.55, 31.27)","22.54 (20.25, 24.75)"
"Osborne County, Kansas","3.50 (2.83, 4.21)","22.74 (18.91, 27.81)","23.68 (20.92, 26.49)"
"Ottawa County, Kansas","3.71 (3.00, 4.42)","23.07 (19.46, 27.96)","22.41 (19.87, 24.92)"
"Pawnee County, Kansas","3.41 (2.75, 4.09)","26.50 (21.84, 31.87)","24.34 (21.42, 27.26)"
"Phillips County, Kansas","4.45 (3.60, 5.41)","26.15 (22.05, 31.29)","27.26 (24.27, 30.42)"
"Pottawatomie County, Kansas","3.71 (3.06, 4.35)","22.61 (19.48, 27.15)","22.27 (20.38, 24.48)"
"Pratt County, Kansas","3.36 (2.70, 3.99)","26.78 (22.94, 32.08)","21.67 (19.32, 24.10)"
"Rawlins County, Kansas","3.35 (2.64, 4.10)","22.89 (18.74, 28.14)","24.76 (21.84, 28.08)"
"Reno County, Kansas","3.56 (2.94, 4.13)","22.39 (19.75, 26.26)","22.32 (20.56, 24.10)"
"Republic County, Kansas","3.78 (3.05, 4.54)","21.37 (17.77, 26.04)","22.21 (19.78, 24.68)"
"Rice County, Kansas","3.69 (3.00, 4.44)","27.61 (23.40, 33.26)","25.27 (22.49, 28.17)"
"Riley County, Kansas","3.38 (2.74, 3.97)","19.72 (17.15, 23.03)","18.70 (17.02, 20.57)"
"Rooks County, Kansas","3.84 (3.06, 4.63)","23.65 (19.66, 28.61)","26.88 (23.93, 30.27)"
"Rush County, Kansas","2.97 (2.34, 3.61)","21.61 (17.91, 26.29)","23.57 (20.44, 26.44)"
"Russell County, Kansas","3.38 (2.70, 4.04)","25.13 (21.26, 30.23)","22.95 (20.45, 25.53)"
"Saline County, Kansas","3.41 (2.82, 4.03)","23.21 (20.34, 27.59)","22.36 (20.50, 24.20)"
"Scott County, Kansas","3.93 (3.13, 4.78)","25.60 (21.41, 31.26)","25.50 (22.51, 28.69)"
"Sedgwick County, Kansas","3.99 (3.43, 4.46)","26.34 (24.20, 31.01)","22.80 (21.61, 24.01)"
"Seward County, Kansas","3.38 (2.69, 4.09)","26.58 (22.67, 32.12)","21.59 (19.29, 24.00)"
"Shawnee County, Kansas","3.97 (3.27, 4.52)","23.93 (21.77, 28.07)","22.22 (20.76, 23.76)"
"Sheridan County, Kansas","3.24 (2.58, 4.00)","20.89 (16.76, 26.26)","23.99 (20.57, 27.54)"
"Sherman County, Kansas","4.00 (3.27, 4.80)","26.12 (21.86, 31.95)","24.81 (21.90, 27.76)"
"Smith County, Kansas","3.99 (3.19, 4.86)","22.39 (18.62, 27.29)","25.06 (22.29, 28.06)"
"Stafford County, Kansas","3.42 (2.73, 4.15)","25.13 (21.19, 30.43)","24.64 (22.02, 27.57)"
"Stanton County, Kansas","3.46 (2.66, 4.36)","25.28 (20.15, 31.31)","25.18 (21.71, 29.24)"
"Stevens County, Kansas","3.35 (2.61, 4.06)","25.59 (21.08, 31.33)","23.06 (20.18, 26.34)"
"Sumner County, Kansas","3.63 (2.96, 4.21)","28.32 (24.45, 33.67)","25.74 (23.30, 28.07)"
"Thomas County, Kansas","3.41 (2.76, 4.08)","23.36 (19.66, 28.05)","24.81 (22.21, 27.50)"
"Trego County, Kansas","3.83 (3.03, 4.62)","24.52 (20.16, 29.62)","25.21 (22.18, 28.77)"
"Wabaunsee County, Kansas","3.64 (2.95, 4.35)","23.37 (19.80, 28.12)","21.82 (19.40, 24.52)"
"Wallace County, Kansas","3.78 (2.95, 4.76)","25.81 (20.49, 31.96)","25.64 (21.86, 29.92)"
"Washington County, Kansas","3.65 (3.00, 4.32)","20.26 (16.99, 24.51)","22.44 (20.05, 24.93)"
"Wichita County, Kansas","3.70 (2.88, 4.62)","25.04 (19.81, 31.59)","24.94 (21.40, 28.55)"
"Wilson County, Kansas","3.52 (2.85, 4.20)","26.19 (22.42, 30.92)","26.10 (23.36, 29.01)"
"Woodson County, Kansas","3.73 (2.97, 4.54)","29.57 (24.53, 36.08)","31.10 (27.76, 34.95)"
"Wyandotte County, Kansas","5.04 (4.16, 5.73)","36.66 (33.29, 42.51)","30.04 (28.03, 32.00)"
"Adair County, Kentucky","2.92 (2.38, 3.43)","23.12 (19.98, 27.82)","26.72 (24.31, 29.21)"
"Allen County, Kentucky","3.07 (2.47, 3.69)","27.48 (23.72, 32.10)","28.46 (25.82, 31.15)"
"Anderson County, Kentucky","3.41 (2.81, 4.00)","24.02 (20.82, 28.82)","27.85 (25.28, 30.52)"
"Ballard County, Kentucky","3.12 (2.51, 3.73)","23.85 (20.12, 28.66)","27.53 (24.67, 30.40)"
"Barren County, Kentucky","2.79 (2.32, 3.27)","28.70 (25.41, 34.27)","27.29 (24.94, 29.76)"
"Bath County, Kentucky","3.98 (3.21, 4.69)","28.20 (24.05, 33.73)","33.63 (30.06, 37.25)"
"Bell County, Kentucky","3.68 (3.04, 4.30)","32.77 (28.79, 37.94)","32.22 (29.63, 34.86)"
"Boone County, Kentucky","3.47 (2.85, 4.08)","24.41 (21.62, 28.29)","23.06 (21.27, 24.79)"
"Bourbon County, Kentucky","3.52 (2.90, 4.14)","26.06 (22.63, 30.57)","28.29 (25.64, 30.93)"
"Boyd County, Kentucky","3.17 (2.60, 3.75)","32.51 (28.91, 38.38)","29.92 (27.55, 32.32)"
"Boyle County, Kentucky","3.29 (2.63, 3.98)","25.92 (22.51, 30.69)","25.57 (23.28, 27.92)"
"Bracken County, Kentucky","3.61 (2.94, 4.29)","27.22 (22.82, 32.83)","33.21 (29.74, 37.00)"
"Breathitt County, Kentucky","4.14 (3.40, 4.89)","31.81 (27.39, 38.18)","37.29 (33.84, 41.14)"
"Breckinridge County, Kentucky","3.27 (2.66, 3.89)","26.82 (22.95, 32.20)","32.10 (29.20, 35.09)"
"Bullitt County, Kentucky","2.97 (2.38, 3.51)","23.48 (20.65, 27.54)","23.72 (21.65, 25.80)"
"Butler County, Kentucky","3.01 (2.46, 3.58)","27.55 (23.58, 32.65)","27.94 (24.82, 30.97)"
"Caldwell County, Kentucky","3.04 (2.47, 3.61)","26.20 (22.58, 30.75)","28.49 (25.93, 31.30)"
"Calloway County, Kentucky","2.77 (2.25, 3.30)","24.91 (21.73, 29.73)","23.74 (21.59, 25.87)"
"Campbell County, Kentucky","4.07 (3.35, 4.74)","26.42 (23.65, 31.17)","27.72 (25.75, 30.03)"
"Carlisle County, Kentucky","2.69 (2.17, 3.23)","23.30 (19.47, 28.33)","26.86 (23.82, 30.09)"
"Carroll County, Kentucky","3.96 (3.20, 4.75)","28.45 (23.99, 34.02)","32.86 (29.45, 36.39)"
"Carter County, Kentucky","3.84 (3.14, 4.53)","31.93 (27.63, 38.09)","31.44 (28.80, 34.29)"
"Casey County, Kentucky","3.23 (2.61, 3.78)","23.92 (20.77, 28.45)","29.08 (26.36, 31.96)"
"Christian County, Kentucky","3.06 (2.50, 3.58)","27.07 (23.96, 31.73)","26.31 (24.22, 28.38)"
"Clark County, Kentucky","3.71 (3.04, 4.39)","30.03 (26.16, 35.22)","28.15 (25.76, 30.72)"
"Clay County, Kentucky","3.63 (2.99, 4.27)","35.62 (31.26, 42.21)","32.65 (29.83, 35.68)"
"Clinton County, Kentucky","3.41 (2.71, 4.15)","31.50 (26.45, 37.77)","30.61 (27.35, 34.02)"
"Crittenden County, Kentucky","3.15 (2.58, 3.75)","25.00 (21.12, 29.79)","27.51 (24.73, 30.29)"
"Cumberland County, Kentucky","3.29 (2.71, 3.96)","26.70 (22.70, 32.25)","31.64 (28.58, 35.03)"
"Daviess County, Kentucky","2.78 (2.25, 3.22)","27.23 (24.34, 31.91)","22.93 (21.20, 24.73)"
"Edmonson County, Kentucky","2.77 (2.26, 3.32)","26.74 (22.70, 32.33)","24.85 (21.81, 27.69)"
"Elliott County, Kentucky","3.88 (3.08, 4.71)","28.89 (23.86, 35.41)","28.62 (25.20, 32.26)"
"Estill County, Kentucky","4.07 (3.32, 4.83)","33.33 (28.60, 39.38)","34.94 (31.65, 38.21)"
"Fayette County, Kentucky","4.21 (3.57, 4.80)","25.19 (22.74, 29.68)","22.97 (21.59, 24.34)"
"Fleming County, Kentucky","3.81 (3.13, 4.52)","28.98 (24.89, 35.00)","33.74 (30.52, 37.25)"
"Floyd County, Kentucky","3.75 (3.06, 4.46)","34.09 (30.21, 40.08)","35.09 (32.38, 38.06)"
"Franklin County, Kentucky","3.59 (2.98, 4.21)","29.86 (26.60, 34.97)","28.46 (26.16, 30.74)"
"Fulton County, Kentucky","3.66 (3.00, 4.38)","32.46 (27.56, 39.16)","30.15 (27.16, 33.39)"
"Gallatin County, Kentucky","3.88 (3.11, 4.60)","27.48 (22.95, 32.84)","33.53 (29.61, 37.92)"
"Garrard County, Kentucky","3.19 (2.55, 3.83)","23.25 (19.65, 27.75)","27.66 (24.77, 30.64)"
"Grant County, Kentucky","4.08 (3.35, 4.77)","28.22 (24.44, 33.44)","28.52 (25.69, 31.36)"
"Graves County, Kentucky","2.77 (2.29, 3.26)","24.41 (21.34, 28.71)","25.46 (23.33, 27.56)"
"Grayson County, Kentucky","3.21 (2.63, 3.84)","28.00 (24.33, 33.74)","31.03 (28.04, 33.91)"
"Green County, Kentucky","2.79 (2.24, 3.38)","23.63 (20.26, 28.49)","26.15 (23.24, 29.14)"
"Greenup County, Kentucky","3.54 (2.85, 4.18)","27.08 (23.56, 31.80)","29.50 (26.91, 32.08)"
"Hancock County, Kentucky","2.81 (2.30, 3.39)","25.60 (21.39, 31.14)","27.98 (24.51, 31.36)"
"Hardin County, Kentucky","3.40 (2.85, 3.93)","27.27 (24.46, 31.84)","28.11 (26.16, 30.10)"
"Harlan County, Kentucky","3.93 (3.20, 4.71)","35.32 (31.03, 41.90)","38.47 (35.51, 41.69)"
"Harrison County, Kentucky","3.74 (3.08, 4.40)","26.72 (23.11, 31.99)","29.42 (26.97, 32.13)"
"Hart County, Kentucky","3.00 (2.45, 3.55)","29.63 (25.57, 34.75)","32.28 (29.22, 35.52)"
"Henderson County, Kentucky","3.11 (2.53, 3.65)","24.20 (21.24, 29.06)","26.14 (23.99, 28.52)"
"Henry County, Kentucky","3.56 (2.89, 4.28)","24.65 (21.05, 29.01)","29.74 (26.88, 32.81)"
"Hickman County, Kentucky","2.73 (2.19, 3.34)","23.21 (19.14, 28.12)","23.15 (20.64, 26.14)"
"Hopkins County, Kentucky","2.98 (2.42, 3.50)","26.47 (23.33, 30.54)","25.65 (23.45, 27.78)"
"Jackson County, Kentucky","3.40 (2.76, 4.04)","30.21 (25.81, 36.05)","30.10 (27.31, 33.05)"
"Jefferson County, Kentucky","3.82 (3.23, 4.23)","29.29 (27.13, 34.17)","26.33 (25.10, 27.66)"
"Jessamine County, Kentucky","3.57 (2.92, 4.22)","25.08 (21.93, 29.49)","25.04 (22.99, 27.30)"
"Johnson County, Kentucky","3.67 (2.94, 4.40)","31.92 (27.62, 37.90)","34.13 (30.94, 37.33)"
"Kenton County, Kentucky","3.73 (3.09, 4.29)","27.46 (24.68, 31.70)","27.01 (25.09, 28.79)"
"Knott County, Kentucky","3.61 (2.95, 4.26)","27.21 (23.38, 32.56)","28.88 (25.99, 31.75)"
"Knox County, Kentucky","3.17 (2.51, 3.88)","30.85 (26.96, 36.82)","30.72 (27.97, 33.64)"
"Larue County, Kentucky","3.22 (2.56, 3.86)","25.24 (21.50, 30.32)","32.25 (29.27, 35.73)"
"Laurel County, Kentucky","3.35 (2.79, 3.90)","29.35 (26.02, 34.53)","28.80 (26.64, 31.09)"
"Lawrence County, Kentucky","4.01 (3.25, 4.74)","33.07 (28.43, 38.72)","35.26 (32.08, 38.61)"
"Lee County, Kentucky","4.05 (3.25, 4.88)","32.26 (26.92, 39.15)","33.52 (29.88, 37.16)"
"Leslie County, Kentucky","3.59 (2.87, 4.43)","29.66 (24.94, 36.11)","30.26 (26.82, 33.95)"
"Letcher County, Kentucky","3.85 (3.15, 4.56)","31.03 (27.24, 37.40)","33.08 (30.06, 35.95)"
"Lewis County, Kentucky","3.93 (3.20, 4.62)","29.74 (25.44, 35.58)","32.31 (29.48, 35.45)"
"Lincoln County, Kentucky","3.10 (2.48, 3.76)","24.95 (21.62, 29.77)","28.75 (25.75, 31.60)"
"Livingston County, Kentucky","2.88 (2.34, 3.47)","24.79 (21.25, 29.58)","27.64 (24.76, 30.26)"
"Logan County, Kentucky","3.33 (2.73, 3.92)","27.29 (23.77, 32.09)","29.12 (26.57, 31.48)"
"Lyon County, Kentucky","2.95 (2.37, 3.57)","25.75 (21.89, 30.77)","27.51 (24.77, 30.24)"
"Madison County, Kentucky","3.49 (2.89, 4.14)","27.43 (24.19, 32.28)","27.98 (25.88, 30.15)"
"Magoffin County, Kentucky","3.83 (3.14, 4.54)","29.45 (24.84, 35.22)","34.17 (30.68, 37.63)"
"Marion County, Kentucky","3.38 (2.75, 4.00)","26.28 (22.63, 31.44)","31.47 (28.60, 34.60)"
"Marshall County, Kentucky","2.78 (2.25, 3.31)","23.93 (21.11, 28.05)","25.95 (23.85, 28.26)"
"Martin County, Kentucky","3.91 (3.20, 4.64)","31.12 (26.56, 37.33)","33.53 (30.31, 36.93)"
"Mason County, Kentucky","3.92 (3.25, 4.63)","31.01 (26.98, 36.77)","34.77 (31.77, 38.01)"
"McCracken County, Kentucky","2.65 (2.20, 3.09)","22.78 (20.13, 26.94)","23.31 (21.58, 25.14)"
"McCreary County, Kentucky","3.59 (2.96, 4.23)","32.37 (27.69, 38.84)","30.68 (27.86, 33.64)"
"McLean County, Kentucky","3.10 (2.49, 3.67)","29.16 (24.73, 34.38)","27.58 (24.68, 30.68)"
"Meade County, Kentucky","3.21 (2.61, 3.86)","25.57 (22.32, 30.57)","27.25 (24.74, 30.01)"
"Menifee County, Kentucky","3.72 (3.00, 4.44)","26.77 (22.27, 31.98)","31.70 (27.88, 35.50)"
"Mercer County, Kentucky","3.90 (3.19, 4.61)","27.29 (23.66, 32.44)","29.46 (26.65, 32.40)"
"Metcalfe County, Kentucky","3.01 (2.43, 3.62)","26.55 (22.30, 32.29)","29.48 (26.10, 32.64)"
"Monroe County, Kentucky","2.99 (2.42, 3.55)","27.95 (23.88, 33.35)","30.47 (27.42, 33.45)"
"Montgomery County, Kentucky","3.77 (3.08, 4.45)","28.26 (24.36, 33.75)","28.88 (26.10, 31.76)"
"Morgan County, Kentucky","3.85 (3.12, 4.55)","28.16 (24.19, 33.60)","31.31 (28.07, 34.46)"
"Muhlenberg County, Kentucky","3.03 (2.50, 3.58)","25.51 (22.10, 30.96)","28.26 (25.93, 30.75)"
"Nelson County, Kentucky","3.08 (2.54, 3.62)","23.69 (20.65, 27.93)","28.33 (26.12, 30.63)"
